"session","created","modified","ended","expired","psid","respondentID","maxSalestax","doePath","doe","salesTaxpath","n1_1type","n1_1amount","n1_2type","n1_2amount","n1_2timing","n1_2timing2","n1_3type","n1_3amount","n1_4type","n1_4amount","n1_4timing","n1_4from","n2_1type","n2_1amount","n2_2type","n2_2amount","n2_2timing","n2_2timing2","n2_3type","n2_3amount","n2_4type","n2_4amount","n2_4timing","n2_4from","n3_1type","n3_1amount","n3_2type","n3_2amount","n3_2timing","n3_2timing2","n3_3type","n3_3amount","n3_4type","n3_4amount","n3_4timing","n3_4from","n4_1type","n4_1amount","n4_2type","n4_2amount","n4_2timing","n4_2timing2","n4_3type","n4_3amount","n4_4type","n4_4amount","n4_4timing","n4_4from","n5_1type","n5_1amount","n5_2type","n5_2amount","n5_2timing","n5_2timing2","n5_3type","n5_3amount","n5_4type","n5_4amount","n5_4timing","n5_4from","n6_1type","n6_1amount","n6_2type","n6_2amount","n6_2timing","n6_2timing2","n6_3type","n6_3amount","n6_4type","n6_4amount","n6_4timing","n6_4from","n7_1type","n7_1amount","n7_2type","n7_2amount","n7_2timing","n7_2timing2","n7_3type","n7_3amount","n7_4type","n7_4amount","n7_4timing","n7_4from","n8_1type","n8_1amount","n8_2type","n8_2amount","n8_2timing","n8_2timing2","n8_3type","n8_3amount","n8_4type","n8_4amount","n8_4timing","n8_4from","n9_1type","n9_1amount","n9_2type","n9_2amount","n9_2timing","n9_2timing2","n9_3type","n9_3amount","n9_4type","n9_4amount","n9_4timing","n9_4from","n10_1type","n10_1amount","n10_2type","n10_2amount","n10_2timing","n10_2timing2","n10_3type","n10_3amount","n10_4type","n10_4amount","n10_4timing","n10_4from","n1_1amount_label","n2_1amount_label","n3_1amount_label","n4_1amount_label","n5_1amount_label","n6_1amount_label","n7_1amount_label","n8_1amount_label","n9_1amount_label","n10_1amount_label","systime_cbc1_start","cbc1","systime_cbc1_end","cbc2","systime_cbc2_end","cbc3","systime_cbc3_end","cbc4","systime_cbc4_end","cbc5","systime_cbc5_end","cbc6","systime_cbc6_end","cbc7","systime_cbc7_end","cbc8","systime_cbc8_end","cbc9","systime_cbc9_end","cbc10","systime_cbc10_end","cbcSummary","cbcAllSame"
"Rk-IFXzxe8I9vzoHF5DlwKQvKQ3RqPPWsw4gF7sbO_bo-yNEVRSffd-j28Tr_Wm3","2021-08-23 19:16:54","2021-08-23 19:19:10","2021-08-23 19:19:10","","FQZxCw4glWyXfMEM0izelg**","3956","1875","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$4,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,500","Rebate","$7,500","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$1,000","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$4,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$3,000","Rebate","$6,500","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$6,500","Rebate","$5,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$2,000","Time of Sale","Government","Sales Tax Exemption","0.5","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$6,000","Rebate","$5,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$6,500","Time of Sale","","Tax Deduction","$4,500","Rebate","$1,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$1,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$7,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,500","Rebate","$7,500","2 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$3,000","2 weeks after purchase","Government","900","1,900","1,900","1,900","1,900","900","1,900","1,900","1,400","900","2021-08-23 19:16:59","4","2021-08-23 19:17:18","1","2021-08-23 19:17:39","4","2021-08-23 19:17:52","4","2021-08-23 19:18:07","4","2021-08-23 19:18:14","4","2021-08-23 19:18:22","1","2021-08-23 19:18:38","4","2021-08-23 19:18:55","4","2021-08-23 19:19:02","4","2021-08-23 19:19:10","Array","0"
"wTAJ9Gywp5-e0yTxAMUEijT4ZVzTkKmoWPlgPYfG_pbW1B0fMQpleGOmct6p39dZ","2021-08-23 19:17:28","2021-08-23 19:28:25","2021-08-23 19:28:26","","FQZxCw4glWwhCUzA6MSJFg**","8116","750","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$6,000","Rebate","$2,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$1,000","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,500","Rebate","$8,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$5,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,500","Rebate","$7,500","Time of Sale","Government","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$1,000","6 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$3,000","Rebate","$7,000","2 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$4,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,500","Rebate","$7,000","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$2,000","Time of Sale","Government","Sales Tax Exemption","0.5","Tax Credit","$5,500","Time of Sale","","Tax Deduction","$5,500","Rebate","$3,500","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$7,000","Rebate","$7,500","2 weeks after purchase","Government","400","800","800","600","800","600","400","800","400","800","2021-08-23 19:17:34","4","2021-08-23 19:18:29","4","2021-08-23 19:18:55","4","2021-08-23 19:23:38","4","2021-08-23 19:23:55","4","2021-08-23 19:24:27","4","2021-08-23 19:25:02","4","2021-08-23 19:25:18","4","2021-08-23 19:26:29","4","2021-08-23 19:28:07","4","2021-08-23 19:28:26","Array","1"
"8h1s4YP4wQtdhMQ8oO8upP_p9mKjqsbgfKJCRGC2bClgNBdRv20tjj9AN4CcB1Fz","2021-08-23 19:18:05","2021-08-23 19:23:39","2021-08-23 19:23:40","","FQZxCw4glWwFbVyHJxaNSQ**","8232","2250","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$8,000","Rebate","$3,000","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$1,000","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$5,000","Rebate","$2,500","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$7,500","Time of Sale","","Tax Deduction","$3,500","Rebate","$4,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,000","6 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$8,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,000","Rebate","$5,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$8,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,500","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$4,500","Rebate","$4,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$2,000","Rebate","$4,500","2 weeks after purchase","Auto Manufacturer","1,100","2,200","1,100","1,100","2,200","1,700","1,100","2,200","2,200","2,200","2021-08-23 19:18:16","4","2021-08-23 19:20:38","3","2021-08-23 19:20:54","3","2021-08-23 19:22:15","4","2021-08-23 19:22:25","3","2021-08-23 19:22:41","4","2021-08-23 19:22:52","4","2021-08-23 19:23:02","1","2021-08-23 19:23:21","3","2021-08-23 19:23:31","4","2021-08-23 19:23:40","Array","0"
"fmWTltBhC5RUv9gkwHJsmebmSxtenuuAluwGDhL6nPN4VSWzZZus0HrI3YQ7tgwq","2021-08-23 19:19:21","2021-08-23 19:21:34","2021-08-23 19:21:34","","FQZxCw4glWwNwFfGpL0g2A**","1211","3000","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$2,000","2 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$4,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,500","Rebate","$3,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$6,000","Time of Sale","","Tax Deduction","$4,000","Rebate","$4,500","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$1,500","Time of Sale","Government","Sales Tax Exemption","0.75","Tax Credit","$7,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$6,000","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$7,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,500","Rebate","$2,000","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$3,500","Time of Sale","","Tax Deduction","$3,500","Rebate","$3,500","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$8,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,000","Rebate","$7,500","6 weeks after purchase","Auto Manufacturer","1,500","3,000","1,500","3,000","3,000","2,200","1,500","3,000","2,200","3,000","2021-08-23 19:19:25","4","2021-08-23 19:19:48","4","2021-08-23 19:19:58","4","2021-08-23 19:20:09","2","2021-08-23 19:20:26","3","2021-08-23 19:20:46","4","2021-08-23 19:20:55","2","2021-08-23 19:21:09","1","2021-08-23 19:21:18","4","2021-08-23 19:21:26","4","2021-08-23 19:21:34","Array","0"
"0acVswc1qYCLKMo5_grktMIraS3YoVQWGWItg8BFkpAZTvbd4u5J8ZSiM3tubUAg","2021-08-23 19:20:23","2021-08-23 19:22:59","2021-08-23 19:22:59","","FQZxCw4glWxlM26eM0mA4Q**","521","750","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","1","Tax Credit","$5,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,000","Rebate","$5,500","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$2,000","2 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$4,000","Time of Sale","","Tax Deduction","$3,000","Rebate","$4,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$4,000","Time of Sale","","Tax Deduction","$5,000","Rebate","$6,000","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$2,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$5,000","Rebate","$7,500","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$3,000","Time of Sale","","Tax Deduction","$7,500","Rebate","$5,500","Time of Sale","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$1,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$3,500","Time of Sale","","Tax Deduction","$7,000","Rebate","$5,500","6 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$7,500","Rebate","$5,500","6 weeks after purchase","Dealer","800","800","400","800","800","600","600","800","800","400","2021-08-23 19:20:30","4","2021-08-23 19:20:48","4","2021-08-23 19:21:03","4","2021-08-23 19:21:22","4","2021-08-23 19:21:35","4","2021-08-23 19:21:55","4","2021-08-23 19:22:07","4","2021-08-23 19:22:21","3","2021-08-23 19:22:40","4","2021-08-23 19:22:50","4","2021-08-23 19:22:59","Array","0"
"I5KPOD5o7mtO-Fr4pvkC13hWjNne9gOJ-A1pLZ5QYiwO184jPnHu4a8xFxs4xNba","2021-08-23 19:24:46","2021-08-23 19:29:09","2021-08-23 19:29:09","","FQZxCw4glWydDHlgoZdfOw**","1263","3750","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.5","Tax Credit","$5,000","Time of Sale","","Tax Deduction","$6,500","Rebate","$1,500","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$2,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$7,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$8,000","Rebate","$6,000","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$2,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,000","Rebate","$6,500","Time of Sale","Government","Sales Tax Exemption","1","Tax Credit","$2,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$2,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$4,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,000","Rebate","$3,500","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$7,500","Time of Sale","","Tax Deduction","$4,000","Rebate","$5,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$2,000","Rebate","$1,500","2 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$8,000","Rebate","$6,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$5,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$6,500","Rebate","$1,000","Time of Sale","Dealer","1,900","3,800","2,800","1,900","3,800","3,800","1,900","3,800","3,800","3,800","2021-08-23 19:24:51","3","2021-08-23 19:25:07","1","2021-08-23 19:25:15","3","2021-08-23 19:27:14","3","2021-08-23 19:27:21","1","2021-08-23 19:27:28","3","2021-08-23 19:27:33","2","2021-08-23 19:28:04","1","2021-08-23 19:28:33","3","2021-08-23 19:28:38","3","2021-08-23 19:29:09","Array","0"
"fHNlK_JA0vgy7CxQrtjK2Pq3rNILq0c_lcfTvO2NuMPGlQjTVX-zf9wCqgUiXOvZ","2021-08-23 19:24:51","2021-08-23 19:28:25","2021-08-23 19:28:26","","FQZxCw4glWzl1qqeKEPblw**","3425","2250","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.75","Tax Credit","$3,000","Time of Sale","","Tax Deduction","$6,000","Rebate","$7,000","2 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$6,500","Time of Sale","","Tax Deduction","$3,500","Rebate","$6,500","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$7,000","Time of Sale","","Tax Deduction","$7,000","Rebate","$4,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$1,500","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$8,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$3,500","Rebate","$4,500","2 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$5,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$3,500","Rebate","$7,000","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$1,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$8,000","Rebate","$1,500","6 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$2,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$8,000","2 weeks after purchase","Government","1,700","2,200","1,100","1,700","2,200","1,100","1,100","2,200","1,700","1,700","2021-08-23 19:24:59","3","2021-08-23 19:25:36","2","2021-08-23 19:26:09","3","2021-08-23 19:26:25","3","2021-08-23 19:26:34","3","2021-08-23 19:27:05","2","2021-08-23 19:27:17","2","2021-08-23 19:27:27","3","2021-08-23 19:27:46","2","2021-08-23 19:28:03","2","2021-08-23 19:28:26","Array","0"
"527fdoEDcB7wTisvNndnXeZYTmYyHl1rfJd1DkfjQFrVtHy5nI4gM9patcveogIX","2021-08-23 19:26:53","2021-08-23 19:29:56","2021-08-23 19:29:56","","FQZxCw4glWzcVovk8rXcGA**","7960","3750","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.75","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$2,500","Rebate","$2,500","2 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$2,000","6 weeks after purchase","Dealer","Sales Tax Exemption","0.5","Tax Credit","$6,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$3,500","Rebate","$6,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$8,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$7,500","Rebate","$3,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$1,500","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$5,500","Time of Sale","","Tax Deduction","$2,000","Rebate","$7,500","2 weeks after purchase","Dealer","Sales Tax Exemption","0.75","Tax Credit","$4,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$5,500","Rebate","$7,000","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$2,000","Rebate","$2,000","6 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$6,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$8,000","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.5","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$3,500","Rebate","$4,000","6 weeks after purchase","Dealer","2,800","3,800","1,900","2,800","3,800","1,900","2,800","3,800","2,800","1,900","2021-08-23 19:26:58","1","2021-08-23 19:27:02","1","2021-08-23 19:27:09","2","2021-08-23 19:27:21","3","2021-08-23 19:27:27","1","2021-08-23 19:28:09","2","2021-08-23 19:28:40","2","2021-08-23 19:29:19","3","2021-08-23 19:29:25","1","2021-08-23 19:29:48","1","2021-08-23 19:29:56","Array","0"
"yuV7V479rISE2MQ8-FeL2P50nnbRTkw8Yetfg0zOBnVwisvRMiek4uEUHuBml5Xn","2021-08-23 21:43:42","2021-08-23 21:45:59","2021-08-23 21:46:00","","FQZxCw4glWynmd5mBMtAMg**","40","3750","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","0.75","Tax Credit","$3,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$4,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$2,000","6 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$3,500","Time of Sale","","Tax Deduction","$4,500","Rebate","$6,500","2 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,500","Time of Sale","","Tax Deduction","$7,000","Rebate","$6,000","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$1,500","2 weeks after purchase","Government","Sales Tax Exemption","0.75","Tax Credit","$7,500","Time of Sale","","Tax Deduction","$5,000","Rebate","$4,500","6 weeks after purchase","Government","Sales Tax Exemption","0.5","Tax Credit","$1,000","Time of Sale","","Tax Deduction","$6,500","Rebate","$8,000","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$1,000","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$3,000","Rebate","$8,000","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$4,500","Time of Sale","","Tax Deduction","$4,500","Rebate","$7,500","Time of Sale","Auto Manufacturer","2,800","3,800","2,800","3,800","3,800","2,800","1,900","3,800","3,800","1,900","2021-08-23 21:43:54","2","2021-08-23 21:44:46","2","2021-08-23 21:44:53","4","2021-08-23 21:44:58","4","2021-08-23 21:45:02","4","2021-08-23 21:45:20","2","2021-08-23 21:45:24","4","2021-08-23 21:45:27","1","2021-08-23 21:45:49","2","2021-08-23 21:45:56","4","2021-08-23 21:45:59","Array","0"
"WlK4_ZJ5aj6nNSuyIsgVBy9FV7QNbME9vAsovd9wipwjflR5HujLGyjdqj1Jlr6i","2021-08-23 21:44:04","2021-08-23 21:46:39","2021-08-23 21:46:40","","FQZxCw4glWwRoRhiIFOzkQ**","4371","3750","https://raw.githubusercontent.com/lar1223/Vehicle_Incentive_Survey/main/survey.csv","Array","https://lar1223.github.io/Vehicle_Incentive_Survey/tabs/SalesTax","Sales Tax Exemption","1","Tax Credit","$7,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$8,000","2 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$1,500","Time of Sale","","Tax Deduction","$1,500","Rebate","$1,500","Time of Sale","Government","Sales Tax Exemption","0.75","Tax Credit","$5,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,000","Rebate","$4,000","Time of Sale","Dealer","Sales Tax Exemption","0.5","Tax Credit","$6,000","Time of Sale","","Tax Deduction","$7,500","Rebate","$7,000","6 weeks after purchase","Dealer","Sales Tax Exemption","1","Tax Credit","$1,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,500","Rebate","$2,000","6 weeks after purchase","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$3,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,500","Rebate","$5,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","0.75","Tax Credit","$4,500","At Tax Filing","(approx. April 2022)","Tax Deduction","$4,500","Rebate","$4,500","6 weeks after purchase","Government","Sales Tax Exemption","1","Tax Credit","$2,000","At Tax Filing","(approx. April 2022)","Tax Deduction","$1,000","Rebate","$1,500","Time of Sale","Auto Manufacturer","Sales Tax Exemption","1","Tax Credit","$8,000","Time of Sale","","Tax Deduction","$1,000","Rebate","$3,000","Time of Sale","Government","Sales Tax Exemption","0.5","Tax Credit","$7,000","Time of Sale","","Tax Deduction","$5,500","Rebate","$1,500","Time of Sale","Auto Manufacturer","3,800","3,800","2,800","1,900","3,800","2,800","2,800","3,800","3,800","1,900","2021-08-23 21:44:09","4","2021-08-23 21:44:26","1","2021-08-23 21:44:46","4","2021-08-23 21:45:03","4","2021-08-23 21:45:31","1","2021-08-23 21:45:43","3","2021-08-23 21:45:52","4","2021-08-23 21:46:11","1","2021-08-23 21:46:19","2","2021-08-23 21:46:31","2","2021-08-23 21:46:40","Array","0"
